problem_id,time_limit,memory_limit,difficulty,tags
1492,1000,65536,1,"[""Mathematical Computation""]"
1493,1000,65536,3,"[""Fibonacci Sequence""]"
1494,1000,65536,4,"[""Mathematical Computation""]"
1495,1000,65536,2,[]
1496,1000,65536,1,"[""A+B Problem""]"
1497,1000,65536,1,"[""Basic Code""]"
1498,1000,65536,1,"[""Bit Operation""]"
1499,1000,65536,1,"[""Mathematical Computation""]"
1500,1000,65536,1,"[""Basic Code""]"
1501,1000,65536,1,"[""A+B Problem""]"
1502,1000,65536,1,[]
1503,1000,65536,1,"[""A+B Problem""]"
1504,1000,65536,1,[]
1505,1000,65536,1,"[""Basic Code""]"
1506,1000,65536,1,"[""Mathematical Computation""]"
1507,1000,65536,1,"[""Mathematical Computation""]"
1508,1000,65536,3,"[""Binary Searching""]"
1509,1000,65536,1,"[""Basic Code""]"
1510,1000,65536,1,"[""Basic Code""]"
1511,1000,65536,2,"[""Sort""]"
1512,3000,131072,3,"[""Standard Template Library(STL)"",""Greedy Algorithm""]"
1513,1000,65536,2,"[""Mathematical Computation""]"
1514,1000,65536,2,"[""Complementation;\ncomplementation""]"
1515,1000,65536,2,[]
1516,1000,65536,1,"[""A+B Problem""]"
1517,1000,65536,2,"[""Decision""]"
1518,1000,65536,2,"[""Quick Sort""]"
1519,1000,65536,3,"[""Priority Queue"",""Standard Template Library(STL)""]"
1520,1000,65536,1,[]
1523,1000,65536,1,"[""Input and Output""]"
1524,1000,65536,1,"[""Escape String""]"
1525,1000,65536,1,[]
1526,1000,65536,1,"[""A+B Problem""]"
1527,1000,65536,1,"[""A+B Problem""]"
1528,1000,65536,1,"[""Mathematical Computation""]"
1529,1000,65536,1,"[""A+B Problem""]"
1530,1000,65536,1,"[""Bit Operation""]"
1531,1000,65536,1,"[""Basic Code""]"
1532,1000,65536,1,"[""Mathematical Computation""]"
1533,1000,65536,2,"[""Basic Code""]"
1534,1000,65536,2,"[""Basic Code""]"
1535,2000,65536,7,"[""Dynamic Programming""]"
1536,1000,65536,3,"[""Pipeline Scheduling""]"
1537,1000,65536,4,"[""Pipeline Scheduling""]"
1538,1000,65536,2,"[""Mathematical Computation""]"
1539,1000,65536,2,"[""Basic Code""]"
1540,1000,65536,4,"[""Matrix Chain Multiplication""]"
1541,1000,65536,2,"[""Mathematical Computation""]"
1542,1000,65536,1,"[""A+B Problem""]"
1543,1000,65536,3,"[""Dynamic Programming""]"
1544,1000,65536,1,"[""Mathematical Computation""]"
1545,100,65536,3,"[""Dynamic Programming""]"
1546,3000,65536,2,"[""Binary Searching""]"
1547,1000,10240,4,"[""Polynomial""]"
1548,1000,65536,2,[]
1549,1000,65536,1,[]
1550,1000,65536,2,"[""Basic Code""]"
1551,1000,65536,1,"[""Binary System""]"
1552,1000,65536,1,[]
1553,1000,65536,1,"[""String""]"
1554,1000,65536,2,"[""Binary Problem""]"
1555,1000,65536,2,"[""String""]"
1556,1000,65536,3,"[""Decision""]"
1557,1000,65536,4,"[""Number Theory""]"
1558,1000,65536,4,"[""Decision""]"
1559,1000,65536,2,"[""Loop Program""]"
1560,1000,65536,1,"[""Binary System""]"
1561,1000,65536,3,"[""Dynamic Programming""]"
1564,1000,65536,4,"[""Longest Increasing Subsequence""]"
1565,1000,65536,7,"[""Dynamic Programming""]"
1566,1000,65536,1,"[""Brute Force"",""Mathematical Computation""]"
1567,1000,65536,3,"[""String"",""Sort""]"
1568,1000,65536,2,"[""A+B Problem""]"
1569,1000,65536,4,"[""Mathematical Computation"",""Basic Code""]"
1570,1000,65536,2,"[""Loop Program""]"
1571,1000,65536,1,"[""Data Type"",""Mathematical Computation""]"
1572,1000,65536,1,"[""Data Type"",""Divide and Conquer""]"
1573,1000,65536,3,"[""Narcissistic Number""]"
1574,1000,65536,3,"[""Array""]"
1575,1000,65536,1,"[""Loop Program""]"
1576,1000,65536,1,[]
1577,1000,65536,2,"[""String""]"
1578,1000,65536,2,"[""Mathematical Computation""]"
1579,1000,65536,3,"[""Array""]"
1580,1000,65536,4,"[""Decision""]"
1581,1000,65536,1,"[""Mathematical Computation""]"
1582,1000,65536,1,[]
1583,1000,65536,1,"[""Matrix/Determinant""]"
1584,1000,65536,4,"[""Brute Force"",""0-1 Knapsack Problem""]"
1585,1000,65536,1,"[""Basic Code""]"
1586,1000,65536,1,"[""Loop Program""]"
1587,1000,65536,1,[]
1588,1000,65536,1,"[""Array""]"
1589,1000,65536,2,"[""A+B Problem""]"
1590,1000,65536,2,"[""Greedy Algorithm""]"
1591,1000,65536,4,"[""Greedy Algorithm""]"
1592,3000,65536,4,"[""Knapsack Problem""]"
1593,5000,204800,8,"[""Greedy Algorithm""]"
1594,1000,65536,4,"[""Fast Fourier Transform""]"
1595,1000,65536,1,"[""Mathematical Computation""]"
1596,1000,65536,2,"[""Basic Code""]"
1597,1000,65536,2,"[""Loop Program""]"
1598,1000,65536,3,[]
1599,1000,65536,4,"[""Mathematical Computation""]"
1600,1000,8192,5,"[""Recursion"",""Mathematical Computation""]"
1601,1000,65536,2,"[""Mathematical Computation""]"
1602,1000,65536,2,"[""Loop Program""]"
1603,1000,65536,1,"[""A+B Problem""]"
1604,1000,65536,1,"[""Loop Program""]"
1605,1000,65536,2,"[""Loop Program""]"
1606,1000,65536,5,"[""Mathematical Computation""]"
1607,1000,65536,3,"[""String""]"
1608,1000,65536,3,"[""Mathematical Computation""]"
1609,100,65536,3,"[""Recurrence"",""Mathematical Computation""]"
1610,1000,65536,2,"[""Basic Code""]"
1611,1000,65536,1,"[""A+B Problem""]"
1612,1000,65536,2,"[""Loop Program""]"
1613,1000,65536,3,"[""Recurrence""]"
1614,1000,65536,3,"[""Array""]"
1615,1000,65536,4,"[""Recurrence""]"
1616,1000,65536,1,"[""A+B Problem""]"
1617,1000,65536,2,"[""A+B Problem""]"
1618,1000,65536,3,"[""String""]"
1619,1000,65536,1,"[""Basic Code""]"
1620,1000,65536,5,"[""Mathematical Computation""]"
1621,2000,130000,1,"[""Mathematical Computation""]"
1622,1000,65536,3,"[""Segment Tree""]"
1623,1000,65536,4,"[""Dynamic Programming"",""Segment Tree""]"
1624,1000,65536,6,"[""Binary Search on Result"",""Greedy Algorithm""]"
1627,1000,65536,2,"[""Recurrence""]"
1628,1000,8192,4,"[""Search""]"
1631,1000,65536,1,[]
1632,1000,65536,3,"[""Fibonacci Sequence""]"
1633,1000,65536,1,"[""Sort""]"
1634,1000,65536,1,"[""Loop Program""]"
1635,1000,65536,1,[]
1636,1000,65536,4,"[""Hanoi Tower Problem""]"
1637,1000,65536,3,"[""A+B Problem""]"
1638,1000,65536,3,"[""String""]"
1639,1000,65536,3,"[""Dynamic Programming""]"
1640,1000,65536,1,"[""Loop Program""]"
1641,1000,65536,2,"[""Greedy Algorithm""]"
1642,1000,65536,3,"[""Array""]"
1643,10,2000,1,"[""A+B Problem""]"
1644,1000,65536,5,"[""Complementation;\ncomplementation""]"
1645,1000,65536,1,"[""Binary System"",""Decision""]"
1646,1000,65536,2,"[""Binary Search on Result""]"
1647,1000,204800,4,"[""Set"",""Greatest Common Divisor"",""Mathematical Computation""]"
1648,1000,65536,2,"[""Basic Code""]"
1649,500,65536,5,"[""String""]"
1650,200,65536,2,"[""Binary Searching""]"
1651,1000,65536,2,"[""Bisection Method"",""Binary Search on Result""]"
1652,1000,65536,1,"[""A+B Problem""]"
1653,1000,65536,2,"[""String"",""Binary Problem""]"
1654,1000,65536,2,"[""Array""]"
1655,1000,65536,1,"[""Loop Program""]"
1656,1000,65536,3,"[""String""]"
1657,1000,65536,1,"[""String"",""Array""]"
1658,1000,65536,5,"[""Data Type""]"
1659,1000,65536,1,"[""0-1 Knapsack Problem""]"
1660,1000,65536,4,"[""Dynamic Programming"",""Greedy Algorithm""]"
1661,1000,65536,3,"[""Dynamic Programming""]"
1662,1000,65536,5,"[""Dynamic Programming""]"
1663,1000,65536,6,"[""Graph Theory"",""Max-flow""]"
1664,1000,65536,2,"[""String""]"
1665,1000,65536,7,"[""Max-flow""]"
1666,1000,65536,7,"[""Max-flow""]"
1667,1000,65536,3,"[""Max-flow""]"
1668,1000,65536,2,"[""Mathematical Computation""]"
1669,1000,65536,1,"[""Basic Code""]"
1670,2000,65536,6,"[""High Accuracy""]"
1671,400,65536,1,"[""Basic Code""]"
1672,1000,65536,2,"[""Mathematical Computation"",""Loop Program""]"
1673,1000,65536,2,"[""Brute Force""]"
1674,1000,65536,2,"[""Binary Problem"",""A+B Problem""]"
1675,1000,65536,2,"[""Recursion""]"
1676,1000,65536,1,"[""Basic Code""]"
1677,1000,65536,4,"[""Maximum Binary Matching""]"
1678,1000,65536,1,"[""Basic Code""]"
1679,100,65536,5,"[""Mathematical Computation""]"
1680,1000,65536,1,"[""A+B Problem""]"
1681,1000,65536,4,"[""Maximum Binary Matching""]"
1682,1000,65536,5,"[""Greedy Algorithm""]"
1683,1000,65536,2,"[""String""]"
1684,1000,65536,2,"[""String""]"
1685,1000,65536,2,"[""Basic Code""]"
1686,1000,65536,1,"[""Simulation""]"
1687,1000,65536,1,"[""Sort""]"
1689,500,65536,4,"[""Greedy Algorithm""]"
1690,1000,65536,2,"[""Brute Force""]"
1691,1000,65536,1,"[""Greedy Algorithm""]"
1692,1000,65536,2,"[""String Matching""]"
1693,10000,65536,3,"[""Partial Greedy Algorithm""]"
1694,1000,65536,4,"[""Binary Search on Result""]"
1695,1000,65536,2,"[""Mathematical Computation""]"
1696,1000,65536,2,"[""Computing Geometry""]"
1697,1000,65536,5,"[""Computing Geometry""]"
1698,1000,65536,1,"[""0-1 Knapsack Problem"",""A+B Problem""]"
1699,1000,65536,4,"[""Array""]"
1700,100,65536,2,"[""Bit Operation""]"
1701,1000,65536,1,"[""Loop Program""]"
1702,1000,65536,1,"[""Brute Force""]"
1705,1000,65536,1,"[""Loop Program"",""Longest Increasing Subsequence""]"
1706,1000,65536,3,"[""Binary Problem"",""Mathematical Computation""]"
1707,1000,65536,1,[]
1708,1000,65536,1,"[""0-1 Knapsack Problem""]"
1709,1000,65536,1,"[""Simulation""]"
1710,1000,65536,2,[]
1711,1000,65536,1,"[""0-1 Knapsack Problem""]"
1712,1000,65536,3,"[""Mathematical Computation""]"
1713,1000,65536,2,[]
1714,1000,65536,4,"[""Loop Program""]"
1715,1000,65536,1,"[""0-1 Knapsack Problem"",""A+B Problem""]"
1716,1000,65536,1,"[""Input and Output""]"
1717,1000,65536,3,"[""String""]"
1718,1000,65536,2,"[""String""]"
1719,1000,65536,6,"[""String""]"
1720,1000,65536,6,"[""Bisection Method""]"
1721,1000,65536,3,[]
1722,1000,65536,3,"[""String""]"
1723,1000,65536,3,"[""Computing Geometry""]"
1724,1000,65536,3,"[""Simulation""]"
1725,1000,65536,2,"[""Basic Code""]"
1726,1000,65536,4,"[""Greedy Algorithm""]"
1727,1000,65536,2,"[""Simulation""]"
1728,1000,65536,6,"[""Matrix Chain Multiplication""]"
1729,1000,65536,1,"[""Loop Program""]"
1730,1000,65536,1,"[""Loop Program""]"
1731,1000,65536,4,"[""Sort""]"
1732,1000,65536,4,"[""Greatest Common Divisor""]"
1733,1000,65536,4,"[""Recurrence"",""Deep First Search(DFS)""]"
1734,300,65536,5,"[""Dynamic Programming""]"
1735,1000,65536,5,"[""Brute Force""]"
1736,1000,65536,4,"[""Computing Geometry""]"
1737,1000,65536,1,"[""Computing Geometry""]"
1738,1000,65536,6,"[""Longest Common Subsequence""]"
1739,1000,65536,2,"[""A+B Problem""]"
1740,1000,65536,4,"[""A+B Problem""]"
1741,1000,65536,6,"[""A+B Problem""]"
1748,1000,65536,6,"[""Merge Sort""]"
1749,1000,65536,5,"[""Graph Theory""]"
1751,1000,65536,2,"[""A+B Problem""]"
1752,1000,65536,3,"[""A+B Problem""]"
1753,1000,65536,4,"[""A+B Problem""]"
1754,1000,65536,2,"[""A+B Problem""]"
1755,1000,65536,4,"[""A+B Problem""]"
1756,1000,65536,6,"[""A+B Problem""]"
1757,1000,65536,3,"[""A+B Problem""]"
1758,1000,65536,6,"[""A+B Problem""]"
1759,1000,65536,8,"[""A+B Problem""]"
1761,1000,65536,3,"[""String""]"
1762,1000,65536,6,"[""String""]"
1763,1000,65536,4,"[""String""]"
1764,1000,65536,2,"[""String""]"
1765,1000,65536,3,"[""String""]"
1766,1000,65536,3,"[""String""]"
1767,1000,65536,3,"[""String""]"
1768,1000,65536,4,"[""String""]"
1769,1000,65536,6,"[""String""]"
1770,1000,65536,1,"[""Cross Product""]"
1771,1000,65536,4,"[""Dynamic Programming""]"
1772,1000,65536,5,"[""Dynamic Programming""]"
1773,1000,65536,4,"[""Merge Sort""]"
1774,1000,65536,3,"[""String""]"
1775,1000,65536,5,"[""Decision""]"
1776,1000,65536,5,"[""Partial Greedy Algorithm""]"
1777,1000,65536,7,[]
1778,1000,65536,1,"[""A+B Problem""]"
1779,1000,65536,3,"[""Simulation""]"
1780,1000,65536,1,"[""Number Theory""]"
1781,1000,65536,1,"[""A+B Problem""]"
1782,1000,65536,2,"[""String Matching""]"
1783,1000,65536,6,"[""Max-flow""]"
1784,1000,65536,1,"[""Greatest Common Divisor""]"
1785,1000,65536,3,"[""Greedy Algorithm""]"
1786,1000,65536,4,"[""Computing Geometry"",""Greedy Algorithm""]"
1787,1000,65536,5,"[""Greedy Algorithm""]"
1788,1000,204800,7,"[""Dynamic Programming""]"
1789,1000,65536,3,"[""Maximum Binary Matching""]"
1790,1000,65536,2,"[""Simulation""]"
1791,1000,65536,4,"[""Dynamic Programming""]"
1792,1000,65536,4,"[""Fibonacci Sequence""]"
1793,1000,65536,2,"[""String""]"
1794,1000,65536,4,"[""Dynamic Programming""]"
1795,1000,65536,4,"[""Dynamic Programming""]"
1796,1000,65536,4,"[""Computing Geometry""]"
1797,1000,65536,3,"[""Fast Fourier Transform""]"
1798,1000,65536,2,"[""String Matching""]"
1799,1000,65536,7,"[""Dynamic Programming""]"
1800,1000,65536,3,"[""Fibonacci Sequence""]"
1801,1000,65536,2,"[""Greatest Common Divisor""]"
1802,1,65536,1,"[""Binary System""]"
1803,1000,65536,2,"[""Basic Code""]"
1804,1000,65536,1,[]
1805,1000,65536,1,"[""Convex Closure""]"
1806,1000,131072,1,"[""A+B Problem""]"
1807,1000,131072,3,"[""Number Theory""]"
1810,4000,196608,2,"[""Number Theory""]"
1811,2000,131072,2,"[""String"",""Dynamic Programming""]"
1812,2000,131072,4,"[""Tree Structure""]"
1813,1000,204800,2,"[""Graph Theory"",""Disjoint Set Union"",""Minimal Spanning Tree""]"
1814,3000,204800,5,"[""Sort"",""Dynamic Programming"",""Data Structure""]"
1815,1000,204800,1,"[""Dynamic Programming"",""Greedy Algorithm""]"
1816,1000,131072,1,"[""Greatest Common Divisor""]"
1817,1000,65536,1,"[""Binary Search on Result""]"
1818,2000,131072,3,"[""Data Structure""]"
1819,3000,102400,5,"[""Mathematical Computation""]"
1820,4000,65536,1,"[""Number Theory""]"
1821,1000,65536,3,[]
1822,1000,65536,5,[]
1823,2000,65536,2,"[""String""]"
1824,1000,65536,3,[]
1825,1000,65536,1,"[""A+B Problem""]"
1826,1000,65536,1,"[""String""]"
1827,1000,65536,1,"[""A+B Problem""]"
1828,1000,65536,1,"[""A+B Problem""]"
1829,1000,65536,1,"[""String""]"
1830,1000,65536,1,"[""String""]"
1831,1000,65536,1,"[""A+B Problem""]"
1834,1000,65536,2,"[""Sort"",""A+B Problem""]"
1835,10000,65536,2,"[""Bit Operation"",""Tree Structure""]"
1836,2000,65536,2,"[""Dynamic Programming""]"
1837,1000,65536,1,[]
1838,1000,65536,1,[]
1839,1000,65536,1,[]
1840,1000,65536,1,"[""Basic Code""]"
1841,1000,65536,1,[]
1842,1000,65536,1,"[""A+B Problem""]"
1843,1000,65536,2,"[""Mathematical Computation""]"
1844,1000,65536,1,"[""A+B Problem""]"
1845,1000,65536,2,"[""Precision""]"
1846,1000,65536,1,"[""String""]"
1847,1000,65536,1,[]
1849,1000,65536,1,[]
1850,1000,65536,1,[]
1851,1000,65536,1,"[""0-1 Knapsack Problem""]"
1852,1000,65536,1,"[""Input and Output""]"
1853,1000,65536,4,"[""Basic Code""]"
1856,1000,65536,1,"[""Mathematical Computation""]"
1857,1000,65536,2,"[""String""]"
1860,1000,65536,1,"[""String""]"
1861,1000,65536,2,"[""Pruning Algorithm""]"
1862,1000,65536,2,"[""Mathematical Computation""]"
1867,1000,65536,1,[]
1868,1000,65536,1,"[""Pipeline Scheduling""]"
1869,1000,65536,1,[]
1873,1000,65536,1,[]
1874,1000,65536,3,"[""Greedy Algorithm""]"
1875,1000,65536,1,"[""A+B Problem""]"
1876,1000,65536,1,"[""A+B Problem""]"
1877,1000,65536,2,"[""Mathematical Computation""]"
1878,1000,65536,1,"[""Loop Program""]"
1879,1000,65536,1,[]
1882,1000,65536,5,"[""Loop Program""]"
1883,1000,65536,2,"[""Bit Operation""]"
1884,1000,65536,3,"[""Mathematical Computation""]"
1885,1000,65536,2,"[""A+B Problem""]"
1886,1000,65536,2,"[""A+B Problem""]"
1887,1000,65536,1,[]
1888,1000,65536,1,[]
1889,1000,65536,1,[]
1890,1000,65536,1,[]
1891,1000,65536,1,"[""Loop Program""]"
1892,1000,65536,1,"[""Data Type""]"
1893,1000,65536,2,"[""Brute Force""]"
1894,1000,204800,2,"[""Graph Theory"",""Disjoint Set Union"",""Minimal Spanning Tree""]"
1895,1000,65536,2,"[""Binary Search on Result""]"
1896,4000,65536,1,"[""Number Theory""]"
1897,1000,65536,5,[]
1898,2000,65536,3,"[""A+B Problem""]"
1899,1000,65536,1,"[""String""]"
1900,1000,65536,1,"[""Input and Output""]"
1902,1000,65536,1,"[""Loop Program""]"
1903,1000,65536,1,"[""Matrix/Determinant""]"
1904,1000,65536,2,"[""0-1 Knapsack Problem""]"
1905,1000,65536,2,"[""String""]"
1906,1000,65536,1,[]
1907,1000,65536,1,"[""Mathematical Computation""]"
1908,4000,196608,2,"[""Number Theory""]"
1909,1000,65536,2,"[""Mathematical Computation""]"
1910,8000,65536,2,"[""Bit Operation"",""Tree Structure""]"
1911,1000,131072,3,"[""Dynamic Programming"",""Disjoint Set Union"",""Segment Tree""]"
1912,2000,131072,3,"[""Data Structure""]"
1913,1000,65536,4,"[""String"",""Array""]"
1914,2000,65536,1,"[""Dynamic Programming""]"
1916,1000,65536,3,"[""Greedy Algorithm""]"
1917,1000,65536,2,"[""A+B Problem""]"
1918,1000,65536,2,"[""A+B Problem""]"
1919,1000,65536,1,"[""Mathematical Computation""]"
1921,1000,65536,1,[]
1922,1000,65536,1,"[""String""]"
1923,1000,65536,1,"[""Data Type""]"
1924,1000,65536,1,"[""String""]"
1925,1000,65536,1,[]
1926,1000,65536,1,[]
1927,1000,65536,1,"[""Decision""]"
1928,1000,65536,1,[]
1930,2,65536,2,"[""Decision""]"
1931,1000,65536,1,[]
1932,1000,65536,1,"[""Array""]"
1933,1000,65536,1,"[""Loop Program""]"
1934,1000,65536,1,"[""Greatest Common Divisor""]"
1935,1000,65536,3,"[""0-1 Knapsack Problem""]"
1936,1000,65536,3,"[""A+B Problem""]"
1938,1000,65536,4,"[""Data Type""]"
1939,1000,65536,1,"[""Array""]"
1940,1000,65536,2,"[""0-1 Knapsack Problem""]"
1941,1000,65536,1,"[""A+B Problem""]"
1942,1000,65536,3,"[""String""]"
1943,1000,65536,1,"[""Data Type""]"
1944,1000,65536,1,"[""Simulation""]"
1945,1000,65536,3,"[""String""]"
1946,1000,65536,1,"[""String""]"
1947,1000,65536,1,"[""String Matching""]"
1948,1000,65536,3,"[""String""]"
1949,1000,65536,1,"[""String""]"
1950,1000,65536,1,"[""String""]"
1951,1000,65536,1,"[""String""]"
1952,1000,65536,1,"[""String""]"
1953,2000,65536,1,"[""Basic Code""]"
1954,1000,65536,1,"[""Loop Program""]"
1955,1000,65536,1,[]
1959,1000,65536,1,"[""0-1 Knapsack Problem"",""Mathematical Computation"",""Loop Program""]"
1960,1000,65536,1,"[""Basic Code""]"
1961,1000,65536,2,"[""Decision""]"
1962,1000,65536,2,[]
1963,1000,65536,1,[]
1964,1000,65536,3,[]
1965,1000,65536,4,[]
1966,1000,65536,4,[]
1967,1000,65536,2,[]
1968,1000,65536,2,"[""Array""]"
1969,1000,65536,2,"[""Data Type""]"
1970,1000,65536,1,[]
1971,1000,65536,2,[]
1972,1000,65536,3,"[""Brute Force"",""Loop Program""]"
1974,1000,65536,2,"[""Matrix/Determinant""]"
1975,1000,65536,1,"[""Hanoi Tower Problem""]"
1976,1000,65536,1,"[""0-1 Knapsack Problem""]"
1978,1000,65536,4,"[""Prime Number""]"
1979,1000,65536,5,"[""Complementation;\ncomplementation""]"
1980,1000,65536,1,"[""Basic Code""]"
1981,300,65536,2,"[""Array""]"
1982,1000,65536,1,"[""Basic Code""]"
1983,1000,65536,1,"[""Basic Code""]"
1984,1000,65536,1,[]
1985,1000,65536,1,[]
1986,1000,65536,1,[]
1987,1000,65536,1,[]
1988,1000,65536,2,"[""String""]"
1989,1000,65536,1,"[""Recurrence""]"
1990,1000,65536,1,[]
1991,1000,65536,1,[]
1992,1000,65536,3,[]
1993,1000,65536,3,"[""String""]"
1994,1000,65536,4,[]
1995,1000,65536,5,"[""Array""]"
1996,1000,65536,4,[]
1997,1000,65536,4,"[""Array""]"
1998,1000,65536,1,[]
1999,1000,65536,6,[]
2000,1000,65536,2,[]
2001,1000,65536,2,"[""Recurrence""]"
2002,1000,65536,1,"[""Prime Number""]"
2003,1000,204800,1,"[""Dynamic Programming"",""Greedy Algorithm""]"
2004,1000,65536,3,"[""String""]"
2005,1000,65536,4,"[""Array""]"
2006,1000,4096,1,"[""0-1 Knapsack Problem""]"
2007,1000,65536,2,"[""Array""]"
2008,200,65536,4,"[""Binary Searching""]"
2009,1000,65536,4,"[""String""]"
2015,1000,65536,1,[]
2016,1000,65536,1,[]
2017,1000,65536,1,[]
2018,1000,65536,1,[]
2019,1000,65536,1,[]
2020,1000,65536,1,[]
2021,1000,65536,3,"[""String""]"
2022,1000,65536,1,"[""Array""]"
2023,1000,65536,3,"[""Queue"",""Recursion""]"
2024,1000,65536,4,"[""Array""]"
2025,1000,65536,4,"[""Queue""]"
2026,1000,65536,5,"[""Array""]"
2027,1000,65536,3,"[""Decision"",""Array""]"
2028,1000,65536,1,"[""String""]"
2029,1000,65536,1,[]
2030,1000,65536,1,[]
2031,1000,65536,1,[]
2032,1000,65536,2,[]
2033,1000,65536,6,"[""0-1 Knapsack Problem""]"
2034,1000,65536,1,"[""Recurrence""]"
2035,1000,65536,3,"[""High Accuracy""]"
2036,1000,65536,9,"[""Data Type"",""Matrix/Determinant""]"
2037,1000,65536,1,"[""String""]"
2038,1000,65536,3,"[""String"",""Brute Force"",""Loop Program""]"
2039,1000,65536,1,"[""String""]"
2040,1000,65536,1,"[""0-1 Knapsack Problem""]"
2041,1000,65536,1,"[""0-1 Knapsack Problem""]"
2042,1000,65536,1,"[""Array""]"
2043,1000,65536,1,"[""Brute Force""]"
2044,1000,65536,1,"[""Brute Force""]"
2045,1000,65536,1,"[""Greedy Algorithm""]"
2046,1000,65536,1,"[""Basic Code""]"
2047,1000,65536,3,"[""Binary Search on Result""]"
2048,1000,65536,1,"[""Binary System""]"
2049,3000,65536,1,"[""Brute Force""]"
2050,1000,65536,2,"[""Recurrence"",""Dynamic Programming""]"
2051,1000,65536,6,"[""Bubble Sort""]"
2052,1000,65536,1,[]
2053,1000,65536,1,[]
2054,1000,65536,1,[]
2055,1000,65536,2,"[""Recurrence""]"
2056,1000,65536,3,[]
2057,1000,65536,4,"[""Array""]"
2058,1000,65536,2,[]
2059,1000,65536,2,[]
2060,1000,65536,3,"[""String""]"
2061,1000,65536,1,"[""Data Type""]"
2062,80,65536,3,"[""Greatest Common Divisor""]"
2063,1000,65536,3,"[""Array""]"
2064,1000,65536,1,"[""0-1 Knapsack Problem""]"
2065,1000,65536,2,"[""Loop Program""]"
2066,1000,65536,2,"[""Hanoi Tower Problem""]"
2067,1000,65536,3,"[""Recurrence""]"
2068,1000,65536,1,[]
2069,1000,65536,1,[]
2070,1000,65536,1,[]
2071,1000,65536,1,[]
2072,1000,65536,1,[]
2073,1000,65536,1,[]
2074,1000,65536,1,[]
2075,1000,65536,1,[]
2076,1000,65536,1,[]
2077,1000,65536,1,[]
2078,1000,65536,1,[]
2079,1000,65536,1,[]
2080,1000,65536,1,[]
2081,1000,65536,1,[]
2082,1000,65536,1,[]
2083,1000,204800,6,[]
2084,1000,65536,1,[]
2085,1000,65536,1,[]
2086,1000,65536,1,[]
2087,1000,65536,1,"[""Loop Program""]"
2088,1000,65536,1,[]
2089,1000,65536,1,[]
2090,1000,65536,1,[]
2091,1000,65536,1,[]
2092,1000,65536,1,[]
2093,1000,65536,1,[]
2094,1000,65536,1,[]
2095,1000,65536,1,[]
2096,1000,65536,1,[]
2097,1000,65536,1,[]
2098,1000,65536,1,[]
2099,1000,65536,1,[]
2100,1000,65536,1,[]
2101,1000,65536,1,[]
2102,1000,65536,1,[]
2103,1000,65536,1,[]
2104,1000,65536,1,[]
2105,1000,65536,1,[]
2106,1000,65536,1,[]
2107,1000,65536,1,[]
2108,1000,65536,1,"[""String""]"
2109,1000,65536,1,[]
2110,1000,65536,1,[]
2111,1000,65536,1,[]
2112,1000,65536,1,"[""String""]"
2113,1000,65536,1,[]
2114,1000,65536,1,[]
2115,1000,65536,1,[]
2116,4000,204800,5,"[""Tree Structure"",""Sort"",""Dynamic Programming""]"
2119,1000,65536,1,"[""Greatest Common Divisor""]"
2120,1000,65536,1,[]
2121,1000,65536,1,[]
2122,1000,65536,1,[]
2123,1000,65536,1,[]
2124,1000,65536,3,"[""Sort""]"
2125,1000,65536,1,[]
2126,1000,65536,1,[]
2127,1000,65536,2,[]
2128,1000,65536,2,"[""String""]"
2129,1000,65536,2,"[""A+B Problem""]"
2130,1000,65536,2,"[""String""]"
2131,1000,65536,4,"[""Partial Greedy Algorithm""]"
2132,1000,65536,3,"[""Sort""]"
2133,1000,65536,1,"[""Pointer""]"
2134,1000,65536,3,"[""Binary Problem""]"
2135,1000,65536,3,"[""Mathematical Computation""]"
2136,1000,65536,3,"[""Set""]"
2137,1000,65536,4,"[""Queue""]"
2138,1000,65536,4,"[""Array""]"
2139,1000,65536,1,"[""0-1 Knapsack Problem""]"
2140,1000,65536,1,"[""Mathematical Computation"",""Loop Program""]"
2141,1000,65536,2,"[""Loop Program""]"
2142,1000,65536,3,"[""Divide and Conquer"",""Dynamic Programming"",""Fibonacci Sequence""]"
2143,1000,65536,2,"[""Loop Program""]"
2144,1000,65536,3,"[""Mathematical Computation""]"
2145,1000,65536,4,"[""Loop Program""]"
2146,1000,65536,1,"[""String""]"
2147,1000,65536,4,"[""Bisection Method"",""Binary Searching""]"
2148,1000,65536,1,"[""String""]"
2149,1000,65536,2,"[""Loop Program""]"
2150,1000,65536,3,"[""String""]"
2151,1000,65536,2,"[""Dynamic Programming""]"
2152,1000,65536,3,"[""Sort""]"
2153,750,65536,4,"[""Dynamic Programming""]"
2154,1000,65536,3,"[""Search""]"
2155,1000,65536,1,"[""0-1 Knapsack Problem""]"
2156,1000,65536,3,"[""Decision""]"
2157,1000,65536,2,"[""Input and Output"",""String""]"
2158,1000,65536,1,"[""Decision""]"
2159,1000,65536,3,"[""String""]"
2160,1000,65536,4,"[""String"",""Loop Program""]"
2161,1000,65536,1,"[""Recurrence""]"
2162,1000,65536,4,"[""Recurrence"",""Stack""]"
2163,1000,65536,4,"[""Stack""]"
2164,1000,65536,4,"[""Bubble Sort""]"
2165,1000,131072,7,"[""Array""]"
2166,100,65536,1,"[""Decision""]"
2167,1000,65536,2,"[""Input and Output"",""String""]"
2168,1000,65536,5,"[""String"",""Loop Program"",""High Accuracy""]"
