strategy,user_id,rank,problem_id,p_ac,difficulty,in_growth_band
model_maxprob,153,10,7330,0.8378344774246216,1,0
model_maxprob,154,1,3742,0.8616947531700134,1,0
model_maxprob,154,2,3261,0.8616947531700134,1,0
model_maxprob,154,3,6526,0.8616947531700134,1,0
model_maxprob,154,4,4253,0.8616947531700134,1,0
model_maxprob,154,5,537,0.8616947531700134,1,0
model_maxprob,154,6,5361,0.8616947531700134,1,0
model_maxprob,154,7,207,0.8616947531700134,1,0
model_maxprob,154,8,9443,0.8616947531700134,1,0
model_maxprob,154,9,5816,0.8616947531700134,1,0
model_maxprob,154,10,4586,0.8616947531700134,1,0
model_maxprob,155,1,6778,0.7914577126502991,1,0
model_maxprob,155,2,9349,0.7234516739845276,1,0
model_maxprob,155,3,6826,0.7231664061546326,1,0
model_maxprob,155,4,5645,0.7210718393325806,2,0
model_maxprob,155,5,8750,0.6607837677001953,2,1
model_maxprob,155,6,3008,0.6484488248825073,1,1
model_maxprob,155,7,207,0.6484488248825073,1,1
model_maxprob,155,8,5208,0.6484488248825073,1,1
model_maxprob,155,9,4586,0.6484488248825073,1,1
model_maxprob,155,10,5816,0.6484488248825073,1,1
model_maxprob,156,1,6833,0.8520349860191345,1,0
model_maxprob,156,2,9020,0.7361905574798584,5,0
model_maxprob,156,3,8095,0.7317712306976318,1,0
model_maxprob,156,4,4636,0.7231366038322449,4,0
model_maxprob,156,5,618,0.6758347749710083,2,1
model_maxprob,156,6,5047,0.6758347749710083,2,1
model_maxprob,156,7,3433,0.6582786440849304,1,1
model_maxprob,156,8,5764,0.6582786440849304,1,1
model_maxprob,156,9,6521,0.6582786440849304,1,1
model_maxprob,156,10,9443,0.6582786440849304,1,1
model_maxprob,157,1,2363,0.8278282284736633,2,0
model_maxprob,157,2,5047,0.7878173589706421,2,0
model_maxprob,157,3,8468,0.7743006348609924,1,0
model_maxprob,157,4,5764,0.7743006348609924,1,0
model_maxprob,157,5,9389,0.7743006348609924,1,0
model_maxprob,157,6,6521,0.7743006348609924,1,0
model_maxprob,157,7,4586,0.7743006348609924,1,0
model_maxprob,157,8,3280,0.7743006348609924,1,0
model_maxprob,157,9,3279,0.7743006348609924,1,0
model_maxprob,157,10,537,0.7743006348609924,1,0
model_maxprob,158,1,8013,0.6833563446998596,2,1
model_maxprob,158,2,2629,0.6149153113365173,2,1
model_maxprob,158,3,5643,0.6027602553367615,1,1
model_maxprob,158,4,3470,0.6016247868537903,4,1
model_maxprob,158,5,3130,0.6016247868537903,4,1
model_maxprob,158,6,8068,0.6009050607681274,2,1
model_maxprob,158,7,2709,0.5955812335014343,6,1
model_maxprob,158,8,2537,0.5861104130744934,4,1
model_maxprob,158,9,2710,0.5365272760391235,6,1
model_maxprob,158,10,5741,0.5239015817642212,4,1
model_maxprob,159,1,9272,0.7806734442710876,1,0
model_maxprob,159,2,9399,0.7101439237594604,1,0
model_maxprob,159,3,1263,0.6481971144676208,2,1
model_maxprob,159,4,8707,0.6459362506866455,2,1
model_maxprob,159,5,5276,0.6333609223365784,1,1
model_maxprob,159,6,6526,0.6333609223365784,1,1
model_maxprob,159,7,537,0.6333609223365784,1,1
model_maxprob,159,8,3261,0.6333609223365784,1,1
model_maxprob,159,9,7330,0.6333609223365784,1,1
model_maxprob,159,10,5764,0.6333609223365784,1,1
model_maxprob,160,1,7337,0.7919919490814209,1,0
model_maxprob,160,2,5076,0.7917569875717163,1,0
model_maxprob,160,3,4721,0.7307627201080322,2,0
model_maxprob,160,4,4253,0.7286044955253601,1,0
model_maxprob,160,5,5361,0.7286044955253601,1,0
model_maxprob,160,6,5208,0.7286044955253601,1,0
model_maxprob,160,7,207,0.7286044955253601,1,0
model_maxprob,160,8,9389,0.7286044955253601,1,0
model_maxprob,160,9,6519,0.7286044955253601,1,0
model_maxprob,160,10,4586,0.7286044955253601,1,0
model_maxprob,161,1,5319,0.8403295874595642,1,0
model_maxprob,161,2,5168,0.8401382565498352,1,0
model_maxprob,161,3,10347,0.7879993915557861,2,0
model_maxprob,161,4,5208,0.7877242565155029,1,0
model_maxprob,161,5,7330,0.7877242565155029,1,0
model_maxprob,161,6,4956,0.7877242565155029,1,0
model_maxprob,161,7,1166,0.7877242565155029,1,0
model_maxprob,161,8,6538,0.7877242565155029,1,0
model_maxprob,161,9,3280,0.7877242565155029,1,0
model_maxprob,161,10,2385,0.7877242565155029,1,0
model_maxprob,162,1,9889,0.7456269860267639,2,0
model_maxprob,162,2,3261,0.7453145980834961,1,0
model_maxprob,162,3,708,0.7453145980834961,1,0
model_maxprob,162,4,5361,0.7453145980834961,1,0
model_maxprob,162,5,207,0.7453145980834961,1,0
model_maxprob,162,6,5208,0.7453145980834961,1,0
model_maxprob,162,7,4586,0.7453145980834961,1,0
model_maxprob,162,8,6519,0.7453145980834961,1,0
model_maxprob,162,9,6521,0.7453145980834961,1,0
model_maxprob,162,10,5816,0.7453145980834961,1,0
model_maxprob,163,1,3828,0.8174067735671997,2,0
model_maxprob,163,2,4899,0.8138387203216553,4,0
model_maxprob,163,3,537,0.7615723013877869,1,0
model_maxprob,163,4,5764,0.7615723013877869,1,0
model_maxprob,163,5,6521,0.7615723013877869,1,0
model_maxprob,163,6,4586,0.7615723013877869,1,0
model_maxprob,163,7,6526,0.7615723013877869,1,0
model_maxprob,163,8,264,0.7615723013877869,1,0
model_maxprob,163,9,9443,0.7615723013877869,1,0
model_maxprob,163,10,3008,0.7615723013877869,1,0
model_maxprob,164,1,5879,0.7572243213653564,5,0
model_maxprob,164,2,537,0.7545714378356934,1,0
model_maxprob,164,3,9443,0.7545714378356934,1,0
model_maxprob,164,4,3742,0.7545714378356934,1,0
model_maxprob,164,5,3280,0.7545714378356934,1,0
model_maxprob,164,6,3279,0.7545714378356934,1,0
model_maxprob,164,7,4253,0.7545714378356934,1,0
model_maxprob,164,8,3261,0.7545714378356934,1,0
model_maxprob,164,9,207,0.7545714378356934,1,0
model_maxprob,164,10,2385,0.7545714378356934,1,0
model_maxprob,165,1,4783,0.6950036883354187,1,1
model_maxprob,165,2,2247,0.6860486268997192,5,1
model_maxprob,165,3,10347,0.6171027421951294,2,1
model_maxprob,165,4,537,0.6167136430740356,1,1
model_maxprob,165,5,4956,0.6167136430740356,1,1
model_maxprob,165,6,6521,0.6167136430740356,1,1
model_maxprob,165,7,4586,0.6167136430740356,1,1
model_maxprob,165,8,6526,0.6167136430740356,1,1
model_maxprob,165,9,264,0.6167136430740356,1,1
model_maxprob,165,10,3008,0.6167136430740356,1,1
model_maxprob,166,1,4673,0.6710821986198425,1,1
model_maxprob,166,2,8979,0.6707674860954285,1,1
model_maxprob,166,3,572,0.6707674860954285,1,1
model_maxprob,166,4,10,0.5930032730102539,4,1
model_maxprob,166,5,2933,0.5925712585449219,2,1
model_maxprob,166,6,2385,0.5899268984794617,1,1
model_maxprob,166,7,4586,0.5899268984794617,1,1
model_maxprob,166,8,6521,0.5899268984794617,1,1
model_maxprob,166,9,6526,0.5899268984794617,1,1
model_maxprob,166,10,264,0.5899268984794617,1,1
model_maxprob,167,1,7370,0.8120536208152771,1,0
model_maxprob,167,2,5049,0.7654173970222473,3,0
model_maxprob,167,3,537,0.7531371712684631,1,0
model_maxprob,167,4,4586,0.7531371712684631,1,0
model_maxprob,167,5,6519,0.7531371712684631,1,0
model_maxprob,167,6,6521,0.7531371712684631,1,0
model_maxprob,167,7,3008,0.7531371712684631,1,0
model_maxprob,167,8,264,0.7531371712684631,1,0
model_maxprob,167,9,6526,0.7531371712684631,1,0
model_maxprob,167,10,5276,0.7531371712684631,1,0
model_maxprob,168,1,6218,0.7051676511764526,2,0
model_maxprob,168,2,537,0.6308574676513672,1,1
model_maxprob,168,3,5208,0.6308574676513672,1,1
model_maxprob,168,4,5361,0.6308574676513672,1,1
model_maxprob,168,5,207,0.6308574676513672,1,1
model_maxprob,168,6,4586,0.6308574676513672,1,1
model_maxprob,168,7,9443,0.6308574676513672,1,1
model_maxprob,168,8,5816,0.6308574676513672,1,1
model_maxprob,168,9,708,0.6308574676513672,1,1
model_maxprob,168,10,6519,0.6308574676513672,1,1
model_maxprob,169,1,3742,0.635498583316803,1,1
model_maxprob,169,2,7330,0.635498583316803,1,1
model_maxprob,169,3,5361,0.635498583316803,1,1
model_maxprob,169,4,207,0.635498583316803,1,1
model_maxprob,169,5,6519,0.635498583316803,1,1
model_maxprob,169,6,6521,0.635498583316803,1,1
model_maxprob,169,7,4586,0.635498583316803,1,1
model_maxprob,169,8,5208,0.635498583316803,1,1
model_maxprob,169,9,6526,0.635498583316803,1,1
model_maxprob,169,10,708,0.635498583316803,1,1
model_maxprob,170,1,6846,0.9453184008598328,1,0
model_maxprob,170,2,6926,0.922476589679718,1,0
model_maxprob,170,3,6008,0.8905775547027588,2,0
model_maxprob,170,4,3279,0.8525792360305786,1,0
model_maxprob,170,5,9389,0.8525792360305786,1,0
model_maxprob,170,6,3008,0.8525792360305786,1,0
model_maxprob,170,7,9443,0.8525792360305786,1,0
model_maxprob,170,8,264,0.8525792360305786,1,0
model_maxprob,170,9,6526,0.8525792360305786,1,0
model_maxprob,170,10,4956,0.8525792360305786,1,0
model_maxprob,171,1,6392,0.6869537234306335,2,1
model_maxprob,171,2,9443,0.6845958828926086,1,1
model_maxprob,171,3,5208,0.6845958828926086,1,1
model_maxprob,171,4,4253,0.6845958828926086,1,1
model_maxprob,171,5,4289,0.6845958828926086,1,1
model_maxprob,171,6,5361,0.6845958828926086,1,1
model_maxprob,171,7,5276,0.6845958828926086,1,1
model_maxprob,171,8,3008,0.6845958828926086,1,1
model_maxprob,171,9,9389,0.6845958828926086,1,1
model_maxprob,171,10,537,0.6845958828926086,1,1
model_maxprob,172,1,8679,0.6873887181282043,2,1
model_maxprob,172,2,537,0.6701529622077942,1,1
model_maxprob,172,3,4586,0.6701529622077942,1,1
model_maxprob,172,4,1166,0.6701529622077942,1,1
model_maxprob,172,5,4956,0.6701529622077942,1,1
model_maxprob,172,6,3280,0.6701529622077942,1,1
model_maxprob,172,7,3279,0.6701529622077942,1,1
model_maxprob,172,8,3433,0.6701529622077942,1,1
model_maxprob,172,9,6538,0.6701529622077942,1,1
model_maxprob,172,10,2385,0.6701529622077942,1,1
model_maxprob,173,1,5848,0.6256975531578064,2,1
model_maxprob,173,2,3817,0.6123610138893127,2,1
model_maxprob,173,3,8462,0.609612226486206,2,1
model_maxprob,173,4,6526,0.6070051193237305,1,1
model_maxprob,173,5,5361,0.6070051193237305,1,1
model_maxprob,173,6,3279,0.6070051193237305,1,1
model_maxprob,173,7,6538,0.6070051193237305,1,1
model_maxprob,173,8,2385,0.6070051193237305,1,1
model_maxprob,173,9,6365,0.6070051193237305,1,1
model_maxprob,173,10,4253,0.6070051193237305,1,1
model_maxprob,174,1,5401,0.6238589286804199,2,1
model_maxprob,174,2,4031,0.618274986743927,4,1
model_maxprob,174,3,5050,0.5694978833198547,3,1
model_maxprob,174,4,9798,0.5614736676216125,4,1
model_maxprob,174,5,4082,0.5513908863067627,4,1
model_maxprob,174,6,4927,0.5450122952461243,5,1
model_maxprob,174,7,1166,0.5409782528877258,1,1
model_maxprob,174,8,6521,0.5409782528877258,1,1
model_maxprob,174,9,9443,0.5409782528877258,1,1
model_maxprob,174,10,264,0.5409782528877258,1,1
model_maxprob,175,1,3413,0.8730387091636658,1,0
model_maxprob,175,2,4956,0.8292190432548523,1,0
model_maxprob,175,3,3433,0.8292190432548523,1,0
model_maxprob,175,4,8852,0.8292190432548523,1,0
model_maxprob,175,5,6365,0.8292190432548523,1,0
model_maxprob,175,6,3280,0.8292190432548523,1,0
model_maxprob,175,7,264,0.8292190432548523,1,0
model_maxprob,175,8,708,0.8292190432548523,1,0
model_maxprob,175,9,1166,0.8292190432548523,1,0
model_maxprob,175,10,8468,0.8292190432548523,1,0
model_maxprob,176,1,5264,0.6447740197181702,1,1
model_maxprob,176,2,6426,0.6444474458694458,1,1
model_maxprob,176,3,5641,0.6444474458694458,1,1
model_maxprob,176,4,6478,0.6444474458694458,1,1
model_maxprob,176,5,9410,0.642052173614502,2,1
model_maxprob,176,6,6214,0.6417244672775269,2,1
model_maxprob,176,7,482,0.6398916244506836,2,1
model_maxprob,176,8,10276,0.6398916244506836,2,1
model_maxprob,176,9,7727,0.6343217492103577,2,1
model_maxprob,176,10,1078,0.561370313167572,1,1
model_maxprob,177,1,7127,0.8402643203735352,1,0
model_maxprob,177,2,5049,0.7986655235290527,3,0
model_maxprob,177,3,4586,0.7876428961753845,1,0
model_maxprob,177,4,3008,0.7876428961753845,1,0
model_maxprob,177,5,6519,0.7876428961753845,1,0
model_maxprob,177,6,6521,0.7876428961753845,1,0
model_maxprob,177,7,264,0.7876428961753845,1,0
model_maxprob,177,8,6526,0.7876428961753845,1,0
model_maxprob,177,9,5276,0.7876428961753845,1,0
model_maxprob,177,10,4956,0.7876428961753845,1,0
model_maxprob,178,1,6526,0.7246068120002747,1,0
model_maxprob,178,2,5361,0.7246068120002747,1,0
model_maxprob,178,3,4586,0.7246068120002747,1,0
model_maxprob,178,4,6519,0.7246068120002747,1,0
model_maxprob,178,5,6521,0.7246068120002747,1,0
model_maxprob,178,6,9443,0.7246068120002747,1,0
model_maxprob,178,7,264,0.7246068120002747,1,0
model_maxprob,178,8,3008,0.7246068120002747,1,0
model_maxprob,178,9,9389,0.7246068120002747,1,0
model_maxprob,178,10,5276,0.7246068120002747,1,0
model_maxprob,179,1,2831,0.7977747917175293,1,0
model_maxprob,179,2,1326,0.7975446581840515,1,0
model_maxprob,179,3,9443,0.7355611324310303,1,0
model_maxprob,179,4,207,0.7355611324310303,1,0
model_maxprob,179,5,5361,0.7355611324310303,1,0
model_maxprob,179,6,4586,0.7355611324310303,1,0
model_maxprob,179,7,6519,0.7355611324310303,1,0
model_maxprob,179,8,6521,0.7355611324310303,1,0
model_maxprob,179,9,3261,0.7355611324310303,1,0
model_maxprob,179,10,6526,0.7355611324310303,1,0
model_maxprob,180,1,4595,0.6041046977043152,4,1
model_maxprob,180,2,708,0.5927209854125977,1,1
model_maxprob,180,3,9575,0.5868924856185913,1,1
model_maxprob,180,4,8601,0.5850142240524292,2,1
model_maxprob,180,5,6353,0.5836668610572815,2,1
model_maxprob,180,6,2609,0.5817306637763977,2,1
model_maxprob,180,7,4525,0.5237108469009399,5,1
model_maxprob,180,8,7964,0.5211316347122192,4,1
model_maxprob,180,9,8150,0.5044923424720764,5,1
model_maxprob,180,10,9794,0.5040227174758911,5,1
model_maxprob,181,1,3280,0.8872549533843994,1,0
model_maxprob,181,2,5816,0.8872549533843994,1,0
model_maxprob,181,3,5361,0.8872549533843994,1,0
model_maxprob,181,4,207,0.8872549533843994,1,0
model_maxprob,181,5,3261,0.8872549533843994,1,0
model_maxprob,181,6,4586,0.8872549533843994,1,0
model_maxprob,181,7,9443,0.8872549533843994,1,0
model_maxprob,181,8,6519,0.8872549533843994,1,0
model_maxprob,181,9,708,0.8872549533843994,1,0
model_maxprob,181,10,6521,0.8872549533843994,1,0
model_maxprob,182,1,5076,0.8924824595451355,1,0
model_maxprob,182,2,6420,0.8913387656211853,2,0
model_maxprob,182,3,7330,0.854253351688385,1,0
model_maxprob,182,4,4289,0.854253351688385,1,0
model_maxprob,182,5,6538,0.854253351688385,1,0
model_maxprob,182,6,3280,0.854253351688385,1,0
model_maxprob,182,7,3279,0.854253351688385,1,0
model_maxprob,182,8,6365,0.854253351688385,1,0
model_maxprob,182,9,264,0.854253351688385,1,0
model_maxprob,182,10,4253,0.854253351688385,1,0
model_maxprob,183,1,7436,0.8744163513183594,1,0
model_maxprob,183,2,3280,0.830980122089386,1,0
model_maxprob,183,3,264,0.830980122089386,1,0
model_maxprob,183,4,5816,0.830980122089386,1,0
model_maxprob,183,5,207,0.830980122089386,1,0
model_maxprob,183,6,5208,0.830980122089386,1,0
model_maxprob,183,7,4586,0.830980122089386,1,0
model_maxprob,183,8,708,0.830980122089386,1,0
model_maxprob,183,9,6519,0.830980122089386,1,0
model_maxprob,183,10,6521,0.830980122089386,1,0
model_maxprob,184,1,5208,0.8958418369293213,1,0
model_maxprob,184,2,3742,0.8958418369293213,1,0
model_maxprob,184,3,7330,0.8958418369293213,1,0
model_maxprob,184,4,1078,0.8958418369293213,1,0
model_maxprob,184,5,6519,0.8958418369293213,1,0
model_maxprob,184,6,3008,0.8958418369293213,1,0
model_maxprob,184,7,207,0.8958418369293213,1,0
model_maxprob,184,8,9389,0.8958418369293213,1,0
model_maxprob,184,9,6521,0.8958418369293213,1,0
model_maxprob,184,10,5361,0.8958418369293213,1,0
model_maxprob,185,1,7275,0.8567284941673279,1,0
model_maxprob,185,2,8607,0.8565534353256226,1,0
model_maxprob,185,3,2385,0.8082934021949768,1,0
model_maxprob,185,4,4586,0.8082934021949768,1,0
model_maxprob,185,5,6519,0.8082934021949768,1,0
model_maxprob,185,6,6521,0.8082934021949768,1,0
model_maxprob,185,7,264,0.8082934021949768,1,0
model_maxprob,185,8,3008,0.8082934021949768,1,0
model_maxprob,185,9,3280,0.8082934021949768,1,0
model_maxprob,185,10,5276,0.8082934021949768,1,0
model_maxprob,186,1,5628,0.8701717257499695,2,0
model_maxprob,186,2,9988,0.8313488364219666,5,0
model_maxprob,186,3,537,0.8270583152770996,1,0
model_maxprob,186,4,3279,0.8270583152770996,1,0
model_maxprob,186,5,6521,0.8270583152770996,1,0
model_maxprob,186,6,3008,0.8270583152770996,1,0
model_maxprob,186,7,264,0.8270583152770996,1,0
model_maxprob,186,8,6526,0.8270583152770996,1,0
model_maxprob,186,9,6538,0.8270583152770996,1,0
model_maxprob,186,10,4956,0.8270583152770996,1,0
model_maxprob,187,1,4583,0.8788219690322876,1,0
model_maxprob,187,2,2799,0.8333051800727844,1,0
model_maxprob,187,3,8661,0.8331071138381958,1,0
model_maxprob,187,4,5640,0.8331071138381958,1,0
model_maxprob,187,5,8677,0.7923052310943604,2,0
model_maxprob,187,6,537,0.7789942622184753,1,0
model_maxprob,187,7,3433,0.7789942622184753,1,0
model_maxprob,187,8,3261,0.7789942622184753,1,0
model_maxprob,187,9,2385,0.7789942622184753,1,0
model_maxprob,187,10,6538,0.7789942622184753,1,0
model_maxprob,188,1,5799,0.734747588634491,3,0
model_maxprob,188,2,8679,0.6543732285499573,2,1
model_maxprob,188,3,5190,0.6510634422302246,2,1
model_maxprob,188,4,9389,0.6362802982330322,1,1
model_maxprob,188,5,3433,0.6362802982330322,1,1
model_maxprob,188,6,4586,0.6362802982330322,1,1
model_maxprob,188,7,8460,0.6362802982330322,1,1
model_maxprob,188,8,8468,0.6362802982330322,1,1
model_maxprob,188,9,537,0.6362802982330322,1,1
model_maxprob,188,10,6526,0.6362802982330322,1,1
model_maxprob,189,1,3292,0.7363703846931458,2,0
model_maxprob,189,2,617,0.6852665543556213,2,1
model_maxprob,189,3,5049,0.6827022433280945,3,1
model_maxprob,189,4,9444,0.6626057028770447,1,1
model_maxprob,189,5,3785,0.6596284508705139,2,1
model_maxprob,189,6,6392,0.5833277702331543,2,1
model_maxprob,189,7,9389,0.5806658864021301,1,1
model_maxprob,189,8,537,0.5806658864021301,1,1
model_maxprob,189,9,8852,0.5806658864021301,1,1
model_maxprob,189,10,8468,0.5806658864021301,1,1
model_maxprob,190,1,8821,0.6151482462882996,2,1
model_maxprob,190,2,5208,0.5328148007392883,1,1
model_maxprob,190,3,3261,0.5328148007392883,1,1
model_maxprob,190,4,207,0.5328148007392883,1,1
model_maxprob,190,5,5361,0.5328148007392883,1,1
model_maxprob,190,6,4586,0.5328148007392883,1,1
model_maxprob,190,7,6519,0.5328148007392883,1,1
model_maxprob,190,8,6521,0.5328148007392883,1,1
model_maxprob,190,9,5816,0.5328148007392883,1,1
model_maxprob,190,10,708,0.5328148007392883,1,1
model_maxprob,191,1,9389,0.8006973266601562,1,0
model_maxprob,191,2,6519,0.8006973266601562,1,0
model_maxprob,191,3,4253,0.8006973266601562,1,0
model_maxprob,191,4,730,0.8006973266601562,1,0
model_maxprob,191,5,5361,0.8006973266601562,1,0
model_maxprob,191,6,207,0.8006973266601562,1,0
model_maxprob,191,7,5208,0.8006973266601562,1,0
model_maxprob,191,8,3261,0.8006973266601562,1,0
model_maxprob,191,9,4586,0.8006973266601562,1,0
model_maxprob,191,10,6521,0.8006973266601562,1,0
model_maxprob,192,1,8460,0.6547857522964478,1,1
model_maxprob,192,2,8477,0.5728726387023926,2,1
model_maxprob,192,3,537,0.5662655830383301,1,1
model_maxprob,192,4,6538,0.5662655830383301,1,1
model_maxprob,192,5,6519,0.5662655830383301,1,1
model_maxprob,192,6,4586,0.5662655830383301,1,1
model_maxprob,192,7,6521,0.5662655830383301,1,1
model_maxprob,192,8,9443,0.5662655830383301,1,1
model_maxprob,192,9,3008,0.5662655830383301,1,1
model_maxprob,192,10,264,0.5662655830383301,1,1
model_maxprob,193,1,6388,0.7695766091346741,2,0
model_maxprob,193,2,7962,0.5421923398971558,3,1
model_maxprob,193,3,5118,0.5238633155822754,2,1
model_maxprob,193,4,1786,0.5223678350448608,3,1
model_maxprob,193,5,3433,0.5186024904251099,1,1
model_maxprob,193,6,207,0.5186024904251099,1,1
model_maxprob,193,7,5361,0.5186024904251099,1,1
model_maxprob,193,8,4586,0.5186024904251099,1,1
model_maxprob,193,9,9443,0.5186024904251099,1,1
model_maxprob,193,10,1166,0.5186024904251099,1,1
model_maxprob,194,1,7876,0.7439813613891602,2,0
model_maxprob,194,2,7911,0.6774200201034546,4,1
model_maxprob,194,3,7784,0.6693213582038879,1,1
model_maxprob,194,4,8651,0.6693213582038879,1,1
model_maxprob,194,5,6772,0.669005811214447,1,1
model_maxprob,194,6,8451,0.669005811214447,1,1
model_maxprob,194,7,3768,0.6666903495788574,2,1
model_maxprob,194,8,7378,0.6663734912872314,2,1
model_maxprob,194,9,8678,0.6070095896720886,2,1
model_maxprob,194,10,6526,0.5879983901977539,1,1
model_maxprob,195,1,9749,0.6943829655647278,1,1
model_maxprob,195,2,2797,0.6943829655647278,1,1
model_maxprob,195,3,2656,0.6898544430732727,2,1
model_maxprob,195,4,8482,0.6285103559494019,2,1
model_maxprob,195,5,6374,0.6268303394317627,4,1
model_maxprob,195,6,5118,0.6206603050231934,2,1
model_maxprob,195,7,2933,0.6182700991630554,2,1
model_maxprob,195,8,1078,0.6156843900680542,1,1
model_maxprob,195,9,3261,0.6156843900680542,1,1
model_maxprob,195,10,2385,0.6156843900680542,1,1
model_maxprob,196,1,9055,0.6505334377288818,1,1
model_maxprob,196,2,3325,0.6422417163848877,5,1
model_maxprob,196,3,618,0.5872121453285217,2,1
model_maxprob,196,4,5649,0.5872121453285217,2,1
model_maxprob,196,5,3280,0.5679249167442322,1,1
model_maxprob,196,6,3279,0.5679249167442322,1,1
model_maxprob,196,7,4586,0.5679249167442322,1,1
model_maxprob,196,8,9443,0.5679249167442322,1,1
model_maxprob,196,9,6519,0.5679249167442322,1,1
model_maxprob,196,10,6521,0.5679249167442322,1,1
model_maxprob,197,1,8676,0.5885511040687561,2,1
model_maxprob,197,2,5849,0.5885511040687561,2,1
model_maxprob,197,3,7801,0.5581292510032654,2,1
model_maxprob,197,4,3817,0.4819856882095337,2,1
model_maxprob,197,5,6538,0.4763687551021576,1,1
model_maxprob,197,6,9443,0.4763687551021576,1,1
model_maxprob,197,7,730,0.4763687551021576,1,1
model_maxprob,197,8,1166,0.4763687551021576,1,1
model_maxprob,197,9,6365,0.4763687551021576,1,1
model_maxprob,197,10,264,0.4763687551021576,1,1
model_maxprob,198,1,617,0.7766721248626709,2,0
model_maxprob,198,2,5361,0.7626593112945557,1,0
model_maxprob,198,3,3280,0.7626593112945557,1,0
model_maxprob,198,4,2385,0.7626593112945557,1,0
model_maxprob,198,5,3279,0.7626593112945557,1,0
model_maxprob,198,6,6538,0.7626593112945557,1,0
model_maxprob,198,7,6365,0.7626593112945557,1,0
model_maxprob,198,8,264,0.7626593112945557,1,0
model_maxprob,198,9,4253,0.7626593112945557,1,0
model_maxprob,198,10,3261,0.7626593112945557,1,0
model_maxprob,199,1,7528,0.6548806428909302,1,1
model_maxprob,199,2,6853,0.6545584201812744,1,1
model_maxprob,199,3,7363,0.6545584201812744,1,1
model_maxprob,199,4,6779,0.6545584201812744,1,1
model_maxprob,199,5,7937,0.5855752825737,2,1
model_maxprob,199,6,1166,0.5722757577896118,1,1
model_maxprob,199,7,3008,0.5722757577896118,1,1
model_maxprob,199,8,4586,0.5722757577896118,1,1
model_maxprob,199,9,6519,0.5722757577896118,1,1
model_maxprob,199,10,6521,0.5722757577896118,1,1
model_maxprob,200,1,2615,0.7533830404281616,4,0
model_maxprob,200,2,5849,0.7091704607009888,2,0
model_maxprob,200,3,8679,0.7091704607009888,2,0
model_maxprob,200,4,618,0.7091704607009888,2,0
model_maxprob,200,5,5049,0.7067176103591919,3,0
model_maxprob,200,6,537,0.6925985813140869,1,1
model_maxprob,200,7,6519,0.6925985813140869,1,1
model_maxprob,200,8,6521,0.6925985813140869,1,1
model_maxprob,200,9,9443,0.6925985813140869,1,1
model_maxprob,200,10,3008,0.6925985813140869,1,1
model_maxprob,201,1,8809,0.8628367185592651,2,0
model_maxprob,201,2,2467,0.7981907725334167,2,0
model_maxprob,201,3,8593,0.7888184189796448,4,0
model_maxprob,201,4,2466,0.7506214380264282,2,0
model_maxprob,201,5,3279,0.7383611798286438,1,0
model_maxprob,201,6,6521,0.7383611798286438,1,0
model_maxprob,201,7,9443,0.7383611798286438,1,0
model_maxprob,201,8,264,0.7383611798286438,1,0
model_maxprob,201,9,3008,0.7383611798286438,1,0
model_maxprob,201,10,6526,0.7383611798286438,1,0
model_maxprob,202,1,6600,0.855078935623169,1,0
model_maxprob,202,2,6892,0.8549022078514099,1,0
model_maxprob,202,3,1268,0.8493691086769104,2,0
model_maxprob,202,4,6526,0.806212306022644,1,0
model_maxprob,202,5,207,0.806212306022644,1,0
model_maxprob,202,6,6519,0.806212306022644,1,0
model_maxprob,202,7,6521,0.806212306022644,1,0
model_maxprob,202,8,5361,0.806212306022644,1,0
model_maxprob,202,9,3261,0.806212306022644,1,0
model_maxprob,202,10,5816,0.806212306022644,1,0
model_maxprob,203,1,5111,0.8837546110153198,1,0
model_maxprob,203,2,9443,0.8429682850837708,1,0
model_maxprob,203,3,4289,0.8429682850837708,1,0
model_maxprob,203,4,6538,0.8429682850837708,1,0
model_maxprob,203,5,3279,0.8429682850837708,1,0
model_maxprob,203,6,2385,0.8429682850837708,1,0
model_maxprob,203,7,6365,0.8429682850837708,1,0
model_maxprob,203,8,4253,0.8429682850837708,1,0
model_maxprob,203,9,264,0.8429682850837708,1,0
model_maxprob,203,10,730,0.8429682850837708,1,0
model_maxprob,204,1,280,0.797568142414093,1,0
model_maxprob,204,2,8676,0.7504110932350159,2,0
model_maxprob,204,3,537,0.7353120446205139,1,0
model_maxprob,204,4,4956,0.7353120446205139,1,0
model_maxprob,204,5,6521,0.7353120446205139,1,0
model_maxprob,204,6,4586,0.7353120446205139,1,0
model_maxprob,204,7,5361,0.7353120446205139,1,0
model_maxprob,204,8,9443,0.7353120446205139,1,0
model_maxprob,204,9,6526,0.7353120446205139,1,0
model_maxprob,204,10,3008,0.7353120446205139,1,0
model_maxprob,205,1,5077,0.6601084470748901,1,1
model_maxprob,205,2,5797,0.6601084470748901,1,1
model_maxprob,205,3,6643,0.6597884893417358,1,1
model_maxprob,205,4,6854,0.6597884893417358,1,1
model_maxprob,205,5,4572,0.6574416160583496,2,1
model_maxprob,205,6,5216,0.6571204662322998,2,1
model_maxprob,205,7,9794,0.5814514756202698,5,1
model_maxprob,205,8,4586,0.5779483914375305,1,1
model_maxprob,205,9,6519,0.5779483914375305,1,1
model_maxprob,205,10,3261,0.5779483914375305,1,1
